ustime gx gy gz ax ay az
2527295312 263 -11571 1966 -15089 1265 6540
2527301739 4456 -7841 366 -15734 4739 16569
2527308168 8602 -2947 -587 -10857 3806 10231
2527314603 2745 -8381 1071 -12153 5093 4602
2527321034 -293 -9234 614 -10553 2600 10132
2527327469 -794 -8937 362 -11975 2803 12192
2527333905 -1550 -8370 148 -10793 3431 11652
2527340332 -2475 -7735 699 -9792 2362 12466
2527346806 -2861 -6396 1032 -10500 931 12411
2527353283 -3402 -4634 1505 -10137 1246 10832
2527359756 -3742 -2853 2322 -10182 931 11867
2527366229 -4324 -1328 3153 -10083 1307 10442
2527372700 -4677 -683 3902 -10499 -529 11323
2527379188 -4853 -3228 3133 -11505 -1079 11973
2527385669 -3470 -6917 1754 -6909 5589 10644
2527392139 -2666 -8149 2674 -5146 6989 11410
2527398621 -2229 -8730 5110 -8515 3834 12897
2527405100 -2195 -10880 5993 -9439 2437 11876
2527411569 -2821 -11658 6297 -9243 2412 11767
2527418128 -3059 -11044 6516 -10228 1949 11105
2527424614 -2689 -9906 6078 -11248 1575 13048
2527431086 -2598 -8567 4916 -10443 2359 14191
2527437561 -2906 -7412 3546 -9233 3404 15043
2527444012 -3371 -6874 2751 -8051 3632 15606
2527450447 -3648 -6443 2438 -7292 3298 15540
2527456850 -3446 -6105 2411 -7474 2960 16024
2527463282 -3503 -6155 2650 -6676 2982 16526
2527469706 -3394 -5480 2878 -7970 4433 17396
2527476134 -2964 -4315 2265 -9710 6055 19138
2527482564 -2369 -2903 1008 -8145 4059 18461
2527488969 -1783 -1914 158 -6578 3794 18150
2527495415 -1280 -1836 40 -5780 4085 17919
2527501848 -1206 -2370 -14 -4718 4065 16759
2527508285 -1436 -2679 84 -4252 4105 15685
2527514717 -1227 -2229 -183 -4838 3368 14663
2527521152 -837 -2031 -302 -6322 2658 14600
2527527598 -1271 -2510 -40 -5954 2055 14686
2527534027 -2246 -2179 17 -5996 1531 13142
2527540459 -2563 -797 -902 -5720 1187 14225
2527546902 -3649 -338 -1383 -4329 2369 14932
2527553347 -4542 73 -1872 -2380 3156 15752
2527559822 -4381 430 -2384 -2446 4813 16419
2527566305 -3886 251 -2704 -2924 4990 17505
2527572769 -2799 -246 -2910 -2980 4474 17613
2527579250 -1180 -954 -2513 -3162 3822 17320
2527585731 -218 -1606 -1922 -3611 2686 16593
2527592153 -249 -2023 -1234 -4416 1899 15932
2527598635 -108 -1984 -853 -5082 1233 15375
2527605107 -390 -1702 -608 -5543 1098 14971
2527611578 -720 -1017 -720 -5464 1172 15217
2527618057 -736 -518 -827 -5746 1348 15825
2527624531 -749 -111 -876 -6213 983 16236
2527631018 -721 222 -728 -6897 796 16553
2527637477 -728 344 -511 -7541 553 16898
2527643961 -687 466 -142 -7867 412 16854
2527650438 -594 519 67 -7962 290 16821
2527656919 -766 301 376 -7564 329 16930
2527663398 -582 241 537 -7606 782 16139
2527669876 -642 650 29 -7359 1058 16523
2527676301 -724 1046 -269 -6700 1230 16580
2527682768 -655 1194 -508 -6702 1364 16218
2527689224 -527 1222 -698 -6964 955 16320
2527695715 -444 1256 -868 -7420 775 16371
2527702187 -353 1217 -957 -7810 527 16528
2527708677 -268 981 -930 -7709 533 16576
2527715148 -107 775 -772 -7298 552 16388
2527721621 28 598 -362 -6857 758 15945
2527728094 78 527 -104 -6485 675 15223
2527734570 -357 426 -504 -4785 259 14156
2527741002 -1502 338 -335 -4521 1123 13496
2527747451 -1615 193 -413 -4905 1722 13475
2527754016 -1144 38 -625 -4626 1697 14014
2527760495 -867 50 -851 -4832 1308 14874
2527766962 -846 241 -1034 -6002 1597 15858
2527773437 -625 193 -1132 -6488 2334 16751
2527779923 -583 -444 26 -6674 810 16606
2527786398 190 -749 -437 -5188 1182 16041
2527792873 648 -910 -594 -4459 1972 16667
2527799346 578 -1349 -537 -5527 1897 16603
2527805822 361 -1707 -579 -6247 619 16009
2527812293 187 -1516 -623 -6745 106 16010
2527818780 -78 -950 -580 -6340 609 16066
2527825262 -449 -568 -438 -6307 410 16260
2527831734 -756 -221 -372 -6503 444 16177
2527838202 -956 159 -345 -6735 808 16322
2527844675 -983 310 -374 -6671 539 16509
2527851130 -845 428 -326 -6273 825 16408
2527857596 -423 419 -205 -6005 978 16574
2527864066 -134 311 -7 -6266 863 16773
2527870514 178 37 146 -6434 718 16747
2527876970 298 -305 306 -6095 564 16782
2527883415 217 -618 659 -6196 662 16432
2527889869 2 -731 893 -6774 404 15821
2527896317 -135 -506 799 -6466 217 15374
2527902783 -268 -237 620 -5833 432 15162
2527909231 -537 -133 652 -5520 576 15031
2527915706 -750 -147 688 -5797 571 14850
2527922166 -799 -177 484 -5965 651 15164
2527928626 -737 -197 325 -5959 794 15642
2527935077 -654 -205 250 -6085 816 15761
2527941525 -591 -83 131 -6090 754 15632
2527947967 -482 -72 -52 -5580 734 15721
2527954414 -503 -97 -43 -5263 882 15618
2527960875 -592 -156 90 -5698 616 15789
2527967331 -743 -158 89 -6063 486 15842
2527973778 -813 -111 58 -6018 335 15907
2527980232 -935 -48 132 -6318 528 16224
2527986684 -921 -54 97 -6293 447 16236
2527993132 -670 -103 110 -6425 507 16032
2527999581 -425 -117 189 -6517 612 16102
2528006046 -311 -259 317 -6319 683 15798
2528012489 -242 -518 467 -5842 552 15529
2528018935 -238 -662 588 -6263 433 15762
2528025378 -422 -481 582 -6180 848 15903
2528031826 -632 -112 514 -5147 476 15221
2528038269 -722 40 447 -5339 336 15261
2528044721 -905 180 292 -5637 277 15530
2528051188 246 581 -146 -7104 2 16720
2528057638 366 240 -181 -6111 996 16223
2528064090 282 238 1 -6025 246 15760
2528070516 339 81 63 -6102 381 16034
2528076951 327 -82 110 -5933 307 16001
2528083386 258 -114 136 -6166 316 15914
2528089818 192 -225 135 -6256 493 15846
2528096351 125 -245 150 -6221 273 15799
2528102787 79 -157 106 -6082 303 15545
2528109195 104 -57 53 -5951 124 15885
2528115625 64 -8 -24 -5937 288 15702
2528122057 91 108 -83 -5765 360 15771
2528128459 -19 379 -170 -5634 320 14954
2528134862 140 336 -118 -6341 451 15691
2528141287 212 363 -151 -5831 603 15822
2528147723 195 468 -131 -6210 459 15616
2528154157 289 495 -220 -6094 619 15502
2528160591 398 527 -315 -6050 493 15384
2528167019 529 558 -363 -6135 350 15527
2528173447 572 525 -365 -6587 588 16003
2528179901 480 396 -386 -6271 653 15945
2528186348 415 336 -306 -6409 448 15742
2528192781 370 404 -375 -6152 421 15631
2528199215 369 647 -473 -6016 397 15589
2528205650 423 810 -451 -6140 512 15689
2528212073 436 818 -432 -6406 478 16137
2528218505 370 685 -484 -6315 499 15778
2528224931 372 630 -381 -5978 392 15807
2528231360 356 524 -75 -6337 505 15968
2528237785 232 394 66 -6726 468 15773
2528244218 198 292 85 -6591 385 15483
2528250646 291 274 88 -6617 468 15299
2528257076 351 546 -207 -6585 773 14943
2528263510 430 1165 -768 -5770 799 15060
2528269963 696 1561 -558 -5678 732 15116
2528276399 873 1630 -516 -5926 633 15668
2528282832 973 1328 -468 -5556 1092 14925
2528289269 1366 650 -600 -5146 83 13689
2528295704 1224 1996 -184 -8442 801 17570
2528302135 660 1596 -497 -6001 1064 15400
2528308569 690 1426 -240 -6371 824 14752
2528315002 887 468 -553 -7052 872 14990
2528321433 789 398 -848 -9269 -313 19138
2528327860 -444 582 -377 -6686 947 15496
2528334289 -418 543 -141 -7199 580 15463
2528340715 -428 660 -387 -7189 586 15242
2528347116 -446 624 -306 -7017 716 15366
2528353538 -447 558 -208 -7153 526 15165
2528359987 -286 324 -199 -6896 546 15356
2528366415 -216 237 -116 -6815 653 15447
2528372844 -193 193 -57 -6907 524 15327
2528379271 -116 86 -38 -6801 627 15480
2528385707 -167 149 -72 -6720 851 15605
2528392142 -311 363 -126 -6854 728 15538
2528398573 -408 478 -185 -6867 625 15538
2528404978 -437 504 -200 -6985 549 15413
2528411374 -416 469 -204 -7099 422 15329
2528417797 -359 386 -246 -7099 399 15310
2528424225 -312 283 -318 -7064 438 15258
2528430654 -263 234 -323 -7143 426 15319
2528437082 -212 179 -355 -7146 466 15337
2528443596 -179 154 -296 -7084 473 15302
2528450052 -128 128 -209 -7119 489 15316
2528456507 -118 130 -213 -7059 472 15446
2528462947 -167 230 -306 -7167 277 15352
2528469379 -191 285 -429 -7071 323 15432
2528475814 -213 281 -421 -6919 468 15441
2528482246 -268 287 -385 -7071 265 15376
2528488679 -343 300 -398 -6985 55 15155
2528495112 -344 109 -523 -7191 353 15232
2528501543 -302 40 -505 -7131 272 15297
2528507980 -299 64 -514 -7285 378 15399
2528514412 -264 100 -385 -7254 215 15157
2528520841 -150 -26 -378 -7106 321 15226
2528527267 -137 -112 -340 -7178 294 15268
2528533667 -124 -239 -378 -7135 236 15142
2528540094 -166 -398 -547 -7331 750 15594
2528546523 -244 -273 -581 -7301 662 15346
2528552927 -240 -303 -607 -6449 72 14225
2528559355 -407 -101 -714 -6836 955 15739
2528565755 -324 17 -191 -5533 540 16092
2528572180 -375 -454 -754 -8085 -770 14397
2528578609 -261 -440 -568 -7169 605 15333
2528585040 -149 -540 -482 -6868 -70 14315
2528591477 -288 -962 -1220 -6700 1062 15716
2528597906 -407 -586 -646 -7700 -192 15420
2528604336 -190 -454 -214 -6832 143 15138
2528610733 -127 -805 -699 -6968 263 15587
2528617159 -266 -1377 -1200 -7153 385 16261
2528623590 -541 -595 -433 -7179 60 14962
2528630042 -564 -855 -919 -5691 157 19056
2528636477 -663 -314 -403 -6509 -91 15350
2528642905 -232 -1160 -237 -8621 28 14273
2528649331 103 -2316 -415 -5910 440 15929
2528655761 -30 -1435 113 -7044 -82 15744
2528662194 3 -1100 10 -5835 -506 14896
2528668620 -23 -938 92 -6218 124 15542
2528675071 -8 -731 69 -6673 76 15543
2528681505 2 -655 48 -6741 1 15670
2528687937 -10 -600 58 -6559 141 15518
2528694361 29 -619 -21 -6496 16 15689
2528700791 48 -579 -67 -6675 48 15108
2528707221 84 -910 -461 -7125 48 15379
2528713658 35 -679 -42 -6346 36 15956
2528720057 43 -544 -53 -6498 57 15497
2528726502 77 -632 -185 -6282 -20 14937
2528732936 79 -878 -161 -6597 83 15841
2528739371 82 -719 -155 -6442 -53 15523
2528745808 116 -884 -318 -6764 -86 15497
2528752245 111 -917 -261 -6200 -20 15426
2528758675 70 -702 -118 -6148 30 16030
2528765102 23 -363 -1 -6263 -55 15881
2528771538 9 -321 36 -6376 -76 15861
2528777966 -7 -398 61 -5973 -65 15434
2528784485 39 -1094 -91 -4913 -123 13772
2528790918 84 -1235 -154 -6146 -23 15689
2528797355 25 -341 6 -6199 62 15972
2528803802 56 -283 -32 -6243 -8 15973
2528810238 29 -117 1 -6354 35 15727
2528816670 42 -107 -20 -6282 -19 15804
2528823101 47 -98 -36 -6350 6 15741
2528829529 40 -79 -29 -6362 -24 15736
2528835964 43 -84 -36 -6401 -14 15637
2528842401 47 -97 -43 -6353 14 15672
2528848845 51 -100 -38 -6385 -37 15654
2528855288 51 -115 -34 -6410 -9 15671
2528861690 49 -121 -34 -6283 -21 15694
2528868121 50 -104 -35 -6322 3 15674
2528874549 52 -90 -37 -6295 3 15748
2528880997 55 -94 -48 -6344 1 15667
2528887434 51 -86 -40 -6330 -26 15709
2528893866 47 -68 -33 -6296 -38 15721
2528900298 41 -77 -48 -6333 21 15672
2528906733 43 -73 -40 -6463 131 15723
2528913167 45 -72 -25 -6383 -24 15701
2528919596 51 -80 -42 -6351 15 15723
2528926024 40 -72 -38 -6398 4 15693
2528932426 57 -94 -35 -6296 -12 15702
2528938857 49 -93 -33 -6383 -19 15647
2528945309 46 -88 -34 -6328 8 15681
2528951746 44 -82 -33 -6362 -20 15722
2528958194 51 -92 -49 -6301 22 15687
2528964641 49 -79 -42 -6299 2 15688
2528971073 40 -57 -44 -6336 7 15736
2528977497 48 -68 -51 -6368 -15 15742
2528983927 51 -78 -53 -6302 -30 15705
2528990359 47 -72 -36 -6336 -15 15674
2528996792 47 -78 -44 -6407 -11 15716
2529003227 51 -82 -58 -6345 -19 15699
2529009661 51 -78 -43 -6346 -51 15713
2529016099 46 -70 -41 -6409 -15 15686
2529022536 51 -95 -38 -6333 -4 15737
2529028969 39 -76 -38 -6449 -18 15686
2529035420 42 -67 -39 -6371 4 15717
2529041854 49 -85 -42 -6333 34 15674
2529048385 39 -64 -36 -6366 -33 15691
2529054920 46 -64 -39 -6354 -15 15677
2529061388 47 -71 -57 -6342 5 15712
2529067828 46 -71 -40 -6331 10 15655
2529074264 42 -61 -38 -6307 16 15643
2529080694 45 -73 -50 -6382 16 15709
2529087128 46 -72 -42 -6328 -256 15708
2529093574 43 -61 -40 -6355 -22 15676
2529100028 50 -78 -43 -6351 38 15715
2529106465 54 -80 -54 -6353 -86 15707
2529112897 43 -63 -37 -6400 -41 15729
2529119330 46 -74 -42 -6369 3 15692
2529125759 50 -83 -45 -6362 -9 15724
2529132194 44 -70 -42 -6350 8 15670
2529138607 48 -89 -44 -6367 2 15685
2529145129 53 -81 -35 -6312 22 15686
2529151565 47 -71 -39 -6391 19 15725
2529157996 44 -83 -49 -6343 40 15710
2529164399 48 -79 -38 -6344 7 15671
2529170818 43 -70 -42 -6382 -28 15715
2529177246 55 -96 -44 -6367 -39 15695
2529183694 52 -75 -47 -6348 -23 15709
2529190125 48 -72 -42 -6450 -37 15739
2529196558 44 -68 -48 -6403 -64 15662
2529202963 50 -73 -54 -6354 18 15704
2529209391 46 -64 -48 -6317 1 15695
2529215811 42 -64 -53 -6340 -12 15685
2529222253 46 -79 -46 -6396 15 15729
2529228686 40 -76 -42 -6374 -230 15725
2529235124 46 -77 -43 -6300 13 15653
2529241527 47 -87 -44 -6373 20 15692
2529247952 46 -85 -44 -6350 -12 15689
2529254357 44 -80 -35 -6364 -5 15717
2529260786 49 -85 -41 -6367 -9 15729
2529267219 46 -79 -37 -6291 8 15679
2529273650 40 -65 -37 -6304 -21 15702
2529280082 47 -71 -41 -6351 30 15717
2529286518 42 -68 -47 -6318 -17 15711
2529292951 42 -63 -36 -6363 26 15708
2529299383 40 -67 -47 -6344 -2 15692
2529305812 47 -73 -47 -6344 -35 15639
2529312252 44 -68 -40 -6400 -9 15747
2529318679 51 -76 -50 -6333 -17 15729
2529325114 49 -82 -45 -6423 -11 15678
2529331549 48 -77 -45 -6389 -42 15707
2529338054 53 -104 -57 -6369 -70 15677
2529344584 53 -93 -49 -6299 -57 15713
2529351081 49 -74 -43 -6327 -20 15675
2529357551 46 -82 -49 -6367 -10 15698
2529363990 48 -90 -51 -6309 19 15740
2529370416 48 -78 -47 -6369 -9 15721
2529376852 52 -84 -50 -6350 19 15722
2529383279 51 -78 -52 -6331 -34 15663
2529389717 47 -71 -44 -6358 -9 15690
2529396145 49 -74 -45 -6345 4 15694
2529402572 51 -78 -51 -6358 -240 15724
2529409000 46 -73 -34 -6323 3 15712
2529415437 50 -73 -38 -6368 -4 15733
2529421866 51 -75 -51 -6344 -5 15682
2529428366 45 -70 -44 -6381 -8 15720
2529434926 43 -69 -39 -6347 -251 15727
2529441397 47 -78 -48 -6367 15 15735
2529447838 58 -104 -43 -6327 13 15715
2529454271 47 -70 -37 -6362 -12 15697
2529460713 52 -77 -47 -6359 -20 15691
2529467162 46 -71 -44 -6334 7 15687
2529473597 38 -54 -34 -6330 16 15704
2529480041 43 -64 -47 -6397 -32 15715
2529486476 46 -68 -44 -6326 -24 15688
2529492906 41 -61 -40 -6315 -19 15725
2529499337 45 -75 -41 -6338 -13 15666
2529505866 56 -81 -46 -6330 17 15741
2529512302 50 -75 -35 -6398 8 15686
2529518738 49 -83 -46 -6362 5 15735
2529525175 51 -87 -48 -6370 -17 15653
2529531613 49 -77 -34 -6341 -5 15652
2529538122 54 -84 -41 -6358 -26 15668
2529544646 57 -84 -50 -6361 -9 15745
2529551162 47 -76 -42 -6329 -40 15725
2529557670 47 -81 -51 -6285 -44 15667
2529564135 47 -77 -53 -6343 -4 15674
2529570574 45 -71 -45 -6358 -42 15696
2529577009 47 -71 -55 -6367 9 15647
2529583439 49 -78 -51 -6348 -19 15686
2529589889 48 -76 -41 -6349 -23 15675
2529596422 49 -78 -43 -6364 20 15685
2529602875 52 -90 -49 -6363 245 15695
2529609309 44 -84 -40 -6333 34 15707
2529615758 46 -87 -46 -6331 4 15668
2529622194 51 -97 -44 -6393 24 15681
2529628622 45 -81 -49 -6382 -60 15708
2529635052 43 -75 -38 -6306 18 15693
2529641482 48 -70 -49 -6311 -29 15722
2529647909 47 -73 -44 -6366 -12 15714
2529654339 44 -66 -37 -6364 -14 15733
2529660825 47 -68 -61 -6308 -9 15725
2529667332 47 -50 -45 -6353 -5 15697
2529673803 44 -46 -37 -6395 -36 15717
2529680238 54 -70 -48 -6372 -34 15694
2529686672 48 -64 -46 -6366 0 15658
2529693099 39 -50 -35 -6363 -6 15702
2529699526 43 -71 -51 -6378 -2 15700
2529705969 46 -80 -33 -6378 -13 15764
2529712409 48 -66 -32 -6343 -22 15696
2529718842 51 -62 -48 -6342 7 15705
2529725332 49 -78 -49 -6282 -22 15682
2529731865 37 -60 -39 -6373 -38 15678
2529738400 44 -81 -50 -6384 -38 15734
2529744851 50 -82 -47 -6402 7 15679
2529751385 46 -75 -35 -6367 -30 15693
2529757887 43 -76 -50 -6348 0 15687
2529764355 48 -83 -49 -6414 -23 15670
2529770790 47 -76 -43 -6403 0 15677
2529777216 48 -79 -53 -6385 -11 15680
2529783645 51 -77 -56 -6336 -30 15651
2529790082 53 -71 -47 -6383 -51 15725
2529796520 47 -67 -50 -6394 -32 15757
2529802946 50 -79 -48 -6367 1 15731
2529809381 46 -63 -42 -6359 3 15673
2529815813 45 -71 -40 -6347 -51 15734
2529822253 47 -84 -50 -6370 -14 15715
2529828680 42 -65 -44 -6328 -27 15708
2529835116 42 -68 -44 -6393 35 15702
2529841545 50 -79 -45 -6389 -18 15687
2529847978 40 -83 -38 -6414 7 15658
2529854408 46 -81 -47 -6357 -12 15672
2529860838 48 -91 -45 -6343 13 15698
2529867371 49 -91 -40 -6338 -8 15731
2529873808 45 -72 -32 -6343 -6 15687
2529880244 49 -83 -42 -6379 -33 15654
2529886675 47 -82 -46 -6323 5 15676
2529893107 42 -73 -32 -6362 -22 15706
2529899537 50 -81 -47 -6368 -25 15728
2529905969 48 -82 -44 -6366 4 15655
2529912405 46 -68 -35 -6372 -8 15679
2529918851 53 -76 -46 -6387 -2 15717
2529925280 48 -80 -45 -6392 -16 15711
2529931706 52 -70 -41 -6380 -26 15697
2529938137 48 -73 -46 -6374 12 15738
2529944576 49 -79 -47 -6386 -16 15717
2529951012 44 -66 -38 -6366 -36 15690
2529957443 48 -76 -50 -6362 18 15700
2529963885 50 -81 -51 -6360 -3 15740
2529970325 48 -71 -38 -6359 -46 15676
2529976758 49 -72 -52 -6360 -9 15708
2529983186 53 -85 -55 -6332 49 15725
2529989620 49 -68 -44 -6359 -26 15706
2529996030 49 -53 -50 -6342 0 15705
2530002469 53 -42 -50 -6399 22 15775
2530008901 49 -13 -40 -6268 10 15746
2530015328 47 24 -50 -6323 17 15772
2530021760 48 51 -62 -6358 18 15762
2530028190 46 98 -54 -6326 19 15751
2530034627 58 161 -89 -6282 84 15874
2530041061 93 277 -158 -6367 -72 15919
2530047486 -35 775 136 -7309 1245 13617
2530053916 -26 205 200 -6432 -45 15916
2530060350 -54 258 332 -5377 525 16177
2530066797 -193 144 789 -5981 -266 15306
2530073234 323 -620 1067 -7160 159 14682
2530079681 777 -2049 407 -5036 853 15085
2530086153 519 -2479 962 -5977 1354 13863
2530092628 1565 -4972 560 -7871 401 16300
2530099098 2979 -4988 256 -4193 -7 17937
2530105593 4017 -4814 893 -3112 528 17173
2530112060 5067 -5124 1928 -5583 1224 18287
2530118536 5013 -6172 1656 -8144 1825 25220
2530125010 3738 -6752 1367 -6735 2005 23636
2530131445 2517 -7464 1368 -14675 9902 15530
2530137914 2983 -11543 -103 -7789 2282 17649
2530144390 2982 -15718 -1715 -3895 512 21826
2530150861 959 -15212 -1482 -2316 2303 27741
2530157323 -2859 -13565 -345 -2583 943 22702
2530163808 -4361 -13513 30 -2351 -565 19904
2530170291 -4508 -13131 75 -2598 1441 15535
2530176771 -4471 -13267 50 -1590 1036 15943
2530183245 -4591 -12746 239 -3459 1067 13750
2530189693 -4334 -12128 420 -1556 132 15015
2530196162 -4313 -11791 270 -242 1740 13054
2530202629 -4311 -12780 811 -1710 1352 12096
2530209099 -4301 -14693 327 1239 -1649 18690
2530215673 -4822 -17359 -321 2056 -1183 17884
2530222153 -5235 -19382 -1070 386 -760 16789
2530228639 -5213 -19489 -1743 284 -147 14833
2530235109 -4621 -19371 -2218 1100 179 13620
2530241582 -3339 -20314 -2843 4206 -89 14317
2530248061 -2616 -21225 -2750 4494 -712 13830
2530254534 -2035 -23132 -3230 6437 -1401 14348
2530261020 -1116 -25526 -3644 5795 -1916 13562
2530267494 615 -28604 -4233 3197 -3831 6124
2530273970 4530 -31040 -5036 5569 -64 7630
2530280444 5516 -29555 -4242 6197 291 11713
2530286862 4977 -25536 -2990 4077 -866 14971
2530293346 3882 -21545 -2340 4043 -1396 16702
2530299823 3013 -18237 -1462 4328 -1120 14154
2530306302 2086 -14912 -605 5317 1432 18854
2530312770 -527 -12042 -391 -133 355 17970
2530319246 -2083 -9291 293 7735 -904 524
2530325717 835 -6049 1086 12016 2750 6666
2530332191 901 -5164 2159 10707 -484 5283
2530338679 1379 -5694 1578 11948 -2772 12191
2530345159 1107 -5881 1415 13133 -2989 11079
2530351638 1467 -5348 1256 12901 -1214 12899
2530358108 1368 -4327 1076 12643 -955 15185
2530364582 1114 -3696 806 12653 -327 16331
2530371059 623 -3145 529 12676 -286 16533
2530377532 453 -2946 181 10917 -19 13448
2530384020 -849 -3101 -1164 8441 -2504 32764
2530390495 -5999 -197 -796 8783 5814 11236
2530396968 -3466 -862 490 10831 774 13771
2530403445 -2620 -1574 1553 11521 -1669 10823
2530409955 -2028 -1757 2183 11508 -579 11551
2530416403 -2082 -2949 1963 11853 -688 5147
2530422841 1676 -4549 1640 10910 2164 2307
2530429271 3408 -5858 750 12221 -1898 11630
2530435706 3365 -3546 1232 9942 -2012 11664
2530442139 4131 -1873 539 11208 651 13988
2530448573 4342 -1509 309 11317 -875 14043
2530455001 4857 -586 -82 12037 -282 13382
2530461431 5726 175 -272 12826 81 13739
2530467859 6283 -155 146 11891 -1533 11212
2530474288 7262 -1786 202 11122 53 12973
2530480689 7872 -1758 119 12488 -555 13162
2530487104 6757 -2432 472 11774 -1012 13576
2530493536 3282 -4042 1053 10236 182 12914
2530499991 601 -3451 457 11079 2461 10198
2530506429 549 -2401 907 12915 1722 9374
2530512859 276 -2689 470 12812 970 8791
2530519293 338 -2092 -281 12105 -1313 9073
2530525729 1221 -2462 -340 14034 640 11352
2530532164 362 -1806 -46 11866 378 10289
2530538688 -602 -1283 385 11083 515 9906
2530545127 -1401 -1238 550 11670 551 10219
2530551563 -1484 -1496 697 12201 707 9571
2530557995 -1212 -1477 356 12631 776 9539
2530564427 -191 -1485 -51 13609 1297 10221
